Date,Close
12/15/2015,46.97
12/16/2015,46.82
12/17/2015,46.46
12/18/2015,45.73
12/21/2015,46.19
12/22/2015,46.47
12/23/2015,46.73
12/24/2015,46.53
12/28/2015,46.57
12/29/2015,47.09
12/30/2015,46.48
12/31/2015,45.73
1/4/2016,44.75
1/5/2016,44.96
1/6/2016,44.62
1/7/2016,44.11
1/8/2016,43.77
1/11/2016,43.97
1/12/2016,44.66
1/13/2016,43.42
1/14/2016,44.52
1/15/2016,43.67
1/19/2016,44.52
1/20/2016,44.48
1/21/2016,44.82
1/22/2016,45.75
1/25/2016,45.08
1/26/2016,45.7
1/27/2016,45.23
1/28/2016,45.51
1/29/2016,47.28
2/1/2016,47.19
2/2/2016,46.52
2/3/2016,47.4
2/4/2016,48.27
2/5/2016,47.3
2/8/2016,45.91
2/9/2016,46.05
2/10/2016,46.36
2/11/2016,45.84
2/12/2016,46.54
2/16/2016,47.18
2/17/2016,47.93
2/18/2016,48.16
2/19/2016,48.33
2/22/2016,48.96
2/23/2016,48.6
2/24/2016,49.15
2/25/2016,49.74
2/26/2016,48.99
2/29/2016,47.82
3/1/2016,49.17
3/2/2016,48.64
3/3/2016,48.65
3/4/2016,48.58
3/7/2016,48.29
3/8/2016,47.92
3/9/2016,48.23
3/10/2016,48.22
3/11/2016,49.07
3/14/2016,49.21
3/15/2016,49.41
3/16/2016,49.96
3/17/2016,50.32
3/18/2016,50.79
3/21/2016,50.21
3/22/2016,49.96
3/23/2016,50.16
3/24/2016,49.89
3/28/2016,49.76
3/29/2016,50.85
3/30/2016,51.04
3/31/2016,51.29
4/1/2016,51.69
4/4/2016,51.21
4/5/2016,50.49
4/6/2016,50.88
4/7/2016,50.15
4/8/2016,50.23
4/11/2016,49.88
4/12/2016,50.11
4/13/2016,50.15
4/14/2016,49.84
4/15/2016,49.89
4/18/2016,50.42
4/19/2016,50.37
4/20/2016,49.78
4/21/2016,49.21
4/22/2016,49.02
4/25/2016,49.44
4/26/2016,49.45
4/27/2016,49.6
4/28/2016,49.17
4/29/2016,48.86
5/2/2016,49.55
5/3/2016,49.35
5/4/2016,49.48
5/5/2016,49.63
5/6/2016,51.32
5/9/2016,51.81
5/10/2016,52.78
5/11/2016,52.68
5/12/2016,52.62
5/13/2016,51.93
5/16/2016,52.13
5/17/2016,51.58
5/18/2016,51.23
5/19/2016,50.89
5/20/2016,51.22
5/23/2016,50.93
5/24/2016,52.19
5/25/2016,52
5/26/2016,52.13
5/27/2016,52.57
5/31/2016,52.67
6/1/2016,52.96
6/2/2016,53.33
6/3/2016,53.03
6/6/2016,53.32
6/7/2016,53.26
6/8/2016,53.7
6/9/2016,53.67
6/10/2016,53.19
6/13/2016,52.81
6/14/2016,52.88
6/15/2016,52.88
6/16/2016,53.14
6/17/2016,52.22
6/20/2016,52.68
6/21/2016,52.72
6/22/2016,52.22
6/23/2016,52.82
6/24/2016,51.63
6/27/2016,51.23
6/28/2016,52.39
6/29/2016,53.22
6/30/2016,54.37
7/1/2016,54.46
7/5/2016,54.72
7/6/2016,54.36
7/7/2016,54.22
7/8/2016,54.85
7/11/2016,55.15
7/12/2016,55.1
7/13/2016,55.29
7/14/2016,55.28
7/15/2016,55.17
7/18/2016,55.13
7/19/2016,55.2
7/20/2016,55.46
7/21/2016,54.97
7/22/2016,55.24
7/25/2016,55.18
7/26/2016,55.46
7/27/2016,55
7/28/2016,55.36
7/29/2016,55.18
8/1/2016,55.18
8/2/2016,54.71
8/3/2016,52.23
8/4/2016,52.79
8/5/2016,52.6
8/8/2016,52
8/9/2016,52.1
8/10/2016,52.1
8/11/2016,51.7
8/12/2016,51.68
8/15/2016,51.49
8/16/2016,50.77
8/17/2016,51.39
8/18/2016,51.26
8/19/2016,51.27
8/22/2016,51.42
8/23/2016,52.06
8/24/2016,51.36
8/25/2016,51.51
8/26/2016,51.74
8/29/2016,51.64
8/30/2016,51.47
8/31/2016,51.53
9/1/2016,51.9
9/2/2016,52.17
9/6/2016,51.85
9/7/2016,51.57
9/8/2016,51.14
9/9/2016,50.14
9/12/2016,50.58
9/13/2016,49.67
9/14/2016,49.19
9/15/2016,49.97
9/16/2016,49.61
9/19/2016,49.65
9/20/2016,49.67
9/21/2016,50.75
9/22/2016,51.17
9/23/2016,50.6
9/26/2016,50.13
9/27/2016,50.31
9/28/2016,50.12
9/29/2016,49.86
9/30/2016,49.74
10/3/2016,49.88
10/4/2016,49.45
10/5/2016,49.85
10/6/2016,50.41
10/7/2016,49.99
10/10/2016,50.27
10/11/2016,49.57
10/12/2016,50.05
10/13/2016,49.87
10/14/2016,50.03
10/17/2016,49.93
10/18/2016,50.03
10/19/2016,49.91
10/20/2016,49.83
10/21/2016,49.58
10/24/2016,50.26
10/25/2016,49.86
10/26/2016,50
10/27/2016,48.38
10/28/2016,49.17
10/31/2016,49.24
11/1/2016,49.28
11/2/2016,49.33
11/3/2016,49.06
11/4/2016,48.97
11/7/2016,49.78
11/8/2016,50.09
11/9/2016,50.26
11/10/2016,49.9
11/11/2016,50.27
11/14/2016,50.06
11/15/2016,50.77
11/16/2016,51.61
11/17/2016,52.53
11/18/2016,52.15
11/21/2016,52.72
11/22/2016,53.16
11/23/2016,53.8
11/25/2016,53.62
11/28/2016,53.31
11/29/2016,53.27
11/30/2016,52.31
12/1/2016,51.66
12/2/2016,51.69
12/5/2016,51.82
12/6/2016,51.63
12/7/2016,52.41
12/8/2016,52.36
12/9/2016,52.4
12/12/2016,52.41
12/13/2016,53.05
12/14/2016,53.02
12/15/2016,53.64
12/16/2016,53.52
12/19/2016,53.68
12/20/2016,54.54
12/21/2016,54.29
12/22/2016,53.81
12/23/2016,54
12/27/2016,54.07
12/28/2016,53.6
12/29/2016,53.64
12/30/2016,53.14
1/3/2017,53.67
1/4/2017,54.33
1/5/2017,54.31
1/6/2017,54.92
1/9/2017,54.05
1/10/2017,54.12
1/11/2017,54.27
1/12/2017,54.71
1/13/2017,55.15
1/17/2017,55.22
1/18/2017,55.04
1/19/2017,54.68
1/20/2017,54.79
1/23/2017,54.33
1/24/2017,54.26
1/25/2017,54.27
1/26/2017,53.93
1/27/2017,54.05
1/30/2017,54.08
1/31/2017,53.72
2/1/2017,52.69
2/2/2017,52.73
2/3/2017,53.36
2/6/2017,53.43
2/7/2017,53.21
2/8/2017,53.89
2/9/2017,54.74
2/10/2017,54.54
2/13/2017,55.05
2/14/2017,55.07
2/15/2017,55.54
2/16/2017,55.63
2/17/2017,55.99
2/21/2017,56.2
2/22/2017,56.91
2/23/2017,57.45
2/24/2017,58.15
2/27/2017,57.79
2/28/2017,57.7
3/1/2017,58.56
3/2/2017,58.32
3/3/2017,58.75
3/6/2017,58.51
3/7/2017,58.48
3/8/2017,58.73
3/9/2017,58.73
3/10/2017,58.64
3/13/2017,58.95
3/14/2017,58.69
3/15/2017,58.83
3/16/2017,58.63
3/17/2017,58.9
3/20/2017,58.35
3/21/2017,58.08
3/22/2017,57.94
3/23/2017,57.93
3/24/2017,57.97
3/27/2017,57.75
3/28/2017,57.9
3/29/2017,57.96
3/30/2017,57.97
3/31/2017,57.66
4/3/2017,57.82
4/4/2017,57.69
4/5/2017,57.79
4/6/2017,57.83
4/7/2017,57.91
4/10/2017,57.97
4/11/2017,58.13
4/12/2017,57.9
4/13/2017,57.6
4/17/2017,58.23
4/18/2017,58.18
4/19/2017,58.28
4/20/2017,58.9
4/21/2017,59.2
4/24/2017,59.72
4/25/2017,59.81
4/26/2017,60
4/27/2017,59.95
4/28/2017,59.57
5/1/2017,59.55
5/2/2017,59.32
5/3/2017,59.23
5/4/2017,60.13
5/5/2017,60
5/8/2017,59.92
5/9/2017,59.87
5/10/2017,59.63
5/11/2017,59.93
5/12/2017,59.89
5/15/2017,60.45
5/16/2017,59.88
5/17/2017,59.57
5/18/2017,60.02
5/19/2017,60.34
5/22/2017,61.16
5/23/2017,61.17
5/24/2017,61.38
5/25/2017,62.26
5/26/2017,62.05
5/30/2017,62.27
5/31/2017,62.64
6/1/2017,62.62
6/2/2017,62.86
6/5/2017,62.73
6/6/2017,62.22
6/7/2017,62.55
6/8/2017,61.88
6/9/2017,61.43
6/12/2017,61.59
6/13/2017,62.26
6/14/2017,62.31
6/15/2017,62.74
6/16/2017,62.33
6/19/2017,62.6
6/20/2017,62.31
6/21/2017,62.69
6/22/2017,62.46
6/23/2017,62.4
6/26/2017,62.17
6/27/2017,61.43
6/28/2017,62.03
6/29/2017,60.81
6/30/2017,61.17
7/3/2017,60.66
7/5/2017,61.18
7/6/2017,60.9
7/7/2017,61.39
7/10/2017,61.4
7/11/2017,61.02
7/12/2017,61.72
7/13/2017,61.64
7/14/2017,61.81
7/17/2017,62.63
7/18/2017,62.53
7/19/2017,62.88
7/20/2017,63.12
7/21/2017,63.36
7/24/2017,63.24
7/25/2017,63.2
7/26/2017,63.51
7/27/2017,63.49
7/28/2017,63.12
7/31/2017,64.25
8/1/2017,64.64
8/2/2017,61.99
8/3/2017,61.99
8/4/2017,61.54
8/7/2017,62.04
8/8/2017,61.79
8/9/2017,61.65
8/10/2017,61.25
8/11/2017,61.42
8/14/2017,62.03
8/15/2017,62.35
8/16/2017,62.42
8/17/2017,60.55
8/18/2017,60.18
8/21/2017,60.39
8/22/2017,61.31
8/23/2017,61.08
8/24/2017,60.76
8/25/2017,61.16
8/28/2017,61.42
8/29/2017,61.51
8/30/2017,61.61
8/31/2017,61.86
9/1/2017,61.5
9/5/2017,60.93
9/6/2017,61.21
9/7/2017,61.42
9/8/2017,61.33
9/11/2017,62.16
9/12/2017,62.29
9/13/2017,62
9/14/2017,61.78
9/15/2017,62.03
9/18/2017,62.77
9/19/2017,62.59
9/20/2017,62.55
9/21/2017,62.38
9/22/2017,63.12
9/25/2017,63.56
9/26/2017,63.74
9/27/2017,64.18
9/28/2017,64.11
9/29/2017,64.48
10/2/2017,64.44
10/3/2017,64.42
10/4/2017,64.29
10/5/2017,64.46
10/6/2017,63.74
10/9/2017,63.76
10/10/2017,63.94
10/11/2017,63.37
10/12/2017,63.59
10/13/2017,63.54
10/16/2017,63.6
10/17/2017,63.32
10/18/2017,63.54
10/19/2017,63.78
10/20/2017,64.22
10/23/2017,64
10/24/2017,63.7
10/25/2017,64.11
10/26/2017,64.47
10/27/2017,65.09
10/30/2017,64.72
10/31/2017,64.72
11/1/2017,62.76
11/2/2017,63.29
11/3/2017,63.52
11/6/2017,63.89
11/7/2017,63.49
11/8/2017,64.41
11/9/2017,64.44
11/10/2017,64
11/13/2017,64.08
11/14/2017,64.86
11/15/2017,64.26
11/16/2017,64.77
11/17/2017,64.19
11/20/2017,64.16
11/21/2017,64.14
11/22/2017,63.86
11/24/2017,64.07
11/27/2017,64.08
11/28/2017,64.21
11/29/2017,64.36
11/30/2017,65.72
12/1/2017,65.21
12/4/2017,66.12
12/5/2017,65.44
12/6/2017,65.28
12/7/2017,65.6
12/8/2017,65.86
12/11/2017,65.92
12/12/2017,65.6
12/13/2017,65.41
12/14/2017,64.95
12/15/2017,65.98
12/18/2017,66.17
12/19/2017,66.08
12/20/2017,65.8
12/21/2017,65.32
12/22/2017,65.16
12/26/2017,65.7
12/27/2017,65.75
12/28/2017,66
12/29/2017,65.57
1/2/2018,65.18
1/3/2018,65.71
1/4/2018,66.63
1/5/2018,67.29
1/8/2018,67.43
1/9/2018,68.15
1/10/2018,68.51
1/11/2018,68.92
1/12/2018,68.61
1/16/2018,68.76
1/17/2018,69.13
1/18/2018,68.97
1/19/2018,69.06
1/22/2018,70.1
1/23/2018,70.19
1/24/2018,70.07
1/25/2018,70.4
1/26/2018,71.29
1/29/2018,71.52
1/30/2018,71.27
1/31/2018,70.42
2/1/2018,70.05
2/2/2018,68.78
2/5/2018,65.06
2/6/2018,65.38
2/7/2018,64.58
2/8/2018,66.53
2/9/2018,68.73
2/12/2018,69.32
2/13/2018,69.52
2/14/2018,69.2
2/15/2018,70.22
2/16/2018,71.36
2/20/2018,70.86
2/21/2018,69.9
2/22/2018,71.06
2/23/2018,73.1
2/26/2018,72.68
2/27/2018,72.11
2/28/2018,71.69
3/1/2018,70.94
3/2/2018,71.99
3/5/2018,72.47
3/6/2018,72.11
3/7/2018,72.53
3/8/2018,73.05
3/9/2018,74.11
3/12/2018,73.82
3/13/2018,73.75
3/14/2018,73.8
3/15/2018,73.83
3/16/2018,74.22
3/19/2018,73.62
3/20/2018,73.46
3/21/2018,73.17
3/22/2018,71.34
3/23/2018,70.01
3/26/2018,71.28
3/27/2018,70.28
3/28/2018,70.74
3/29/2018,71.31
4/2/2018,70.54
4/3/2018,70.97
4/4/2018,71.13
4/5/2018,71.24
4/6/2018,69.84
4/9/2018,70.13
4/10/2018,71.13
4/11/2018,70.85
4/12/2018,70.98
4/13/2018,70.9
4/16/2018,71.59
4/17/2018,72.29
4/18/2018,72.12
4/19/2018,71.75
4/20/2018,71.34
4/23/2018,71.09
4/24/2018,70.9
4/25/2018,70.16
4/26/2018,71.32
4/27/2018,71.47
4/30/2018,70.86
5/1/2018,71.63
5/2/2018,69.03
5/3/2018,68.99
5/4/2018,69.72
5/7/2018,70.41
5/8/2018,70.41
5/9/2018,71.49
5/10/2018,72.41
5/11/2018,72.79
5/14/2018,72.42
5/15/2018,72.09
5/16/2018,72.28
5/17/2018,72.5
5/18/2018,72.98
5/21/2018,73.25
5/22/2018,71.66
5/23/2018,71.87
5/24/2018,71.68
5/25/2018,71.77
5/29/2018,71.63
5/30/2018,72.75
5/31/2018,72.6
6/1/2018,73.33
6/4/2018,74.26
6/5/2018,74.68
6/6/2018,76.06
6/7/2018,75.07
6/8/2018,75.47
6/11/2018,75.13
6/12/2018,75.85
6/13/2018,75.85
6/14/2018,76.43
6/15/2018,76.49
6/18/2018,76.22
6/19/2018,76.16
6/20/2018,76.21
6/21/2018,75.78
6/22/2018,75.57
6/25/2018,74.38
6/26/2018,74.18
6/27/2018,73.26
6/28/2018,73.93
6/29/2018,74.09
7/2/2018,74.74
7/3/2018,74.42
7/5/2018,75.03
7/6/2018,75.49
7/9/2018,75.82
7/10/2018,75.96
7/11/2018,76.46
7/12/2018,77.55
7/13/2018,77.45
7/16/2018,76.87
7/17/2018,77.15
7/18/2018,77.24
7/19/2018,77.43
7/20/2018,77.35
7/23/2018,77.39
7/24/2018,77.18
7/25/2018,77.61
7/26/2018,77.22
7/27/2018,76.12
7/30/2018,74.46
7/31/2018,75.48
8/1/2018,74.74
8/2/2018,75.19
8/3/2018,76.25
8/6/2018,76.9
8/7/2018,77.05
8/8/2018,77.58
8/9/2018,78.64
8/10/2018,79.24
8/13/2018,79.27
8/14/2018,79.03
8/15/2018,78.69
8/16/2018,78.92
8/17/2018,79.44
8/20/2018,79.59
8/21/2018,79.44
8/22/2018,79.66
8/23/2018,79.65
8/24/2018,80.03
8/27/2018,79.71
8/28/2018,78.44
8/29/2018,79.64
8/30/2018,79.56
8/31/2018,80.07
9/4/2018,79.98
9/5/2018,79.71
9/6/2018,80.37
9/7/2018,79.92
9/10/2018,80.39
9/11/2018,80.79
9/12/2018,80.78
9/13/2018,81.09
9/14/2018,81.34
9/17/2018,80.08
9/18/2018,80.28
9/19/2018,79.42
9/20/2018,80.12
9/21/2018,81.44
9/24/2018,80.92
9/25/2018,81.68
9/26/2018,81.65
9/27/2018,81.63
9/28/2018,82.38
10/1/2018,81.53
10/2/2018,81.85
10/3/2018,81.68
10/4/2018,80.47
10/5/2018,81.06
10/8/2018,80.61
10/9/2018,80.76
10/10/2018,77.01
10/11/2018,75.9
10/12/2018,77.14
10/15/2018,76.75
10/16/2018,78.86
10/17/2018,79.06
10/18/2018,78.5
10/19/2018,78.53
10/22/2018,79.4
10/23/2018,79.36
10/24/2018,77.17
10/25/2018,78.89
10/26/2018,77.9
10/29/2018,77.18
10/30/2018,77.94
10/31/2018,79.3
11/1/2018,74.91
11/2/2018,74.99
11/5/2018,76.71
11/6/2018,77.51
11/7/2018,79.21
11/8/2018,79.8
11/9/2018,80.24
11/12/2018,78.59
11/13/2018,77.66
11/14/2018,77.75
11/15/2018,79.71
11/16/2018,80.28
11/19/2018,78.56
11/20/2018,76.08
11/21/2018,76.84
11/23/2018,76.87
11/26/2018,77.41
11/27/2018,77.17
11/28/2018,79.4
11/29/2018,78.44
11/30/2018,79.13
12/3/2018,79.67
12/4/2018,76.91
12/6/2018,76.07
12/7/2018,74.74
12/10/2018,76.14
12/11/2018,76.76
12/12/2018,77.64
12/13/2018,77.74
12/14/2018,76.28
12/17/2018,74.43
12/18/2018,73.01
12/19/2018,72.84
12/20/2018,72.5
12/21/2018,70.92
12/24/2018,69
12/26/2018,71.91
12/27/2018,73.07
12/28/2018,72.96
12/31/2018,73.49
1/2/2019,72.21
1/3/2019,70.11
1/4/2019,73.22
1/7/2019,73.07
1/8/2019,73.55
1/9/2019,73.32
1/10/2019,74.38
1/11/2019,74.1
1/14/2019,73.88
1/15/2019,75.04
1/16/2019,72.57
1/17/2019,74.5
1/18/2019,77.82
1/22/2019,78.19
1/23/2019,80.59
1/24/2019,82.79
1/25/2019,85.07
1/28/2019,85.21
1/29/2019,83.63
1/30/2019,84.66
1/31/2019,82.93
2/1/2019,82.92
2/4/2019,84.09
2/5/2019,85.11
2/6/2019,84.61
2/7/2019,84.01
2/8/2019,85.7
2/11/2019,84.56
2/12/2019,84.38
2/13/2019,84.39
2/14/2019,84.35
2/15/2019,85.78
2/19/2019,85.62
2/20/2019,84.73
2/21/2019,84.75
2/22/2019,85.03
2/25/2019,84.24
2/26/2019,84.72
2/27/2019,85.05
2/28/2019,84.69
3/1/2019,86.39
3/4/2019,85.55
3/5/2019,85.61
3/6/2019,85.37
3/7/2019,85.01
3/8/2019,84.88
3/11/2019,86.03
3/12/2019,86.08
3/13/2019,86.08
3/14/2019,85.5
3/15/2019,86.24
3/18/2019,85.09
3/19/2019,84.6
3/20/2019,83.73
3/21/2019,86.07
3/22/2019,85.58
3/25/2019,85.26
3/26/2019,86.93
3/27/2019,87.65
3/28/2019,87.78
3/29/2019,88.28
4/1/2019,89.31
4/2/2019,89.78
4/3/2019,90.64
4/4/2019,90.08
4/5/2019,89.86
4/8/2019,88.33
4/9/2019,88.23
4/10/2019,86.75
4/11/2019,85.54
4/12/2019,86.3
4/15/2019,86.55
4/16/2019,85.01
4/17/2019,85.29
4/18/2019,85.06
4/22/2019,85.73
4/23/2019,87.08
4/24/2019,86.53
4/25/2019,86.3
4/26/2019,85.37
4/29/2019,85.05
4/30/2019,87.24
5/1/2019,85.93
5/2/2019,85.46
5/3/2019,86.74
5/6/2019,87.8
5/7/2019,85.54
5/8/2019,85.42
5/9/2019,84.69
5/10/2019,85.23
5/13/2019,83.36
5/14/2019,84.46
5/15/2019,85.87
5/16/2019,87.78
5/17/2019,87.3
5/20/2019,87.18
5/21/2019,88.41
5/22/2019,89.6
5/23/2019,87.2
5/24/2019,86.9
5/28/2019,86.97
5/29/2019,86.81
5/30/2019,87.13
5/31/2019,85.86
6/3/2019,82.68
6/4/2019,86.16
6/5/2019,88.36
6/6/2019,89.41
6/7/2019,89.74
6/10/2019,90.58
6/11/2019,89.64
6/12/2019,89.77
6/13/2019,88.66
6/14/2019,89.2
6/17/2019,88.97
6/18/2019,89.1
6/19/2019,90
6/20/2019,91.69
6/21/2019,91.48
6/24/2019,90.81
6/25/2019,90.28
6/26/2019,90.19
6/27/2019,90.83
6/28/2019,91.16
7/1/2019,92.51
7/2/2019,93.59
7/3/2019,94.23
7/5/2019,94.46
7/8/2019,93.58
7/9/2019,93.84
7/10/2019,93.86
7/11/2019,93.69
7/12/2019,94.51
7/15/2019,94.75
7/16/2019,93.91
7/17/2019,94.11
7/18/2019,96.87
7/19/2019,95.39
7/22/2019,95.3
7/23/2019,95.3
7/24/2019,94.17
7/25/2019,96.36
7/26/2019,102.3
7/29/2019,104.64
7/30/2019,103.91
7/31/2019,105.43
8/1/2019,104.66
8/2/2019,104.32
8/5/2019,100.45
8/6/2019,103.02
8/7/2019,104.97
8/8/2019,105.43
8/9/2019,105.3
8/12/2019,104.21
8/13/2019,105.78
8/14/2019,102.4
8/15/2019,105.49
8/16/2019,107.26
8/19/2019,107.75
8/20/2019,106.99
8/21/2019,107.56
8/22/2019,108.16
8/23/2019,104.68
8/26/2019,106.38
8/27/2019,106.98
8/28/2019,106.75
8/29/2019,107.64
8/30/2019,106.94
9/3/2019,105.84
9/4/2019,106.29
9/5/2019,108.7
9/6/2019,108.62
9/9/2019,106.68
9/10/2019,103.69
9/11/2019,102
9/12/2019,103.89
9/13/2019,102.6
9/16/2019,103.62
9/17/2019,104.82
9/18/2019,104.34
9/19/2019,104.91
9/20/2019,104.08
9/23/2019,105.04
9/24/2019,103.76
9/25/2019,103.94
9/26/2019,105.07
9/27/2019,102.61
9/30/2019,103.59
10/1/2019,103.15
10/2/2019,100.96
10/3/2019,103.05
10/4/2019,105.7
10/7/2019,104.59
10/8/2019,103.11
10/9/2019,104.7
10/10/2019,105.14
10/11/2019,105.68
10/14/2019,106.02
10/15/2019,106.89
10/16/2019,106.55
10/17/2019,106.19
10/18/2019,105.67
10/21/2019,104.44
10/22/2019,100.79
10/23/2019,101.1
10/24/2019,103.45
10/25/2019,102.51
10/28/2019,102.46
10/29/2019,105.35
10/30/2019,106.3
10/31/2019,106.14
11/1/2019,106.85
11/4/2019,105.29
11/5/2019,104
11/6/2019,104.91
11/7/2019,109.65
11/8/2019,110.61
11/11/2019,110.25
11/12/2019,110.65
11/13/2019,111.33
11/14/2019,114.1
11/15/2019,113.91
11/18/2019,114.5
11/19/2019,116.04
11/20/2019,115.35
11/21/2019,114.08
11/22/2019,113.92
11/25/2019,114.74
11/26/2019,116.22
11/27/2019,116.32
11/29/2019,116.24
12/2/2019,114.28
12/3/2019,114.42
12/4/2019,114.79
12/5/2019,114.79
12/6/2019,114.49
12/9/2019,114.75
12/10/2019,113.84
12/11/2019,114.61
12/12/2019,115.18
12/13/2019,116.75
12/16/2019,116.51
12/17/2019,116.78
12/18/2019,115.89
12/19/2019,116.5
12/20/2019,116.67
12/23/2019,116.33
12/24/2019,116.63
12/26/2019,116.03
12/27/2019,117.08
12/30/2019,115.47
12/31/2019,115.63
1/2/2020,115.52
1/3/2020,116.37
1/6/2020,116.93
1/7/2020,116.48
1/8/2020,116.8
1/9/2020,117.8
1/10/2020,117.13
1/13/2020,118.53
1/14/2020,117.55
1/15/2020,118.51
1/16/2020,120.21
1/17/2020,120.68
1/21/2020,120.61
1/22/2020,122.05
1/23/2020,122.23
1/24/2020,120.84
