Date,Close
7/29/2015,6.97
7/30/2015,7.33
7/31/2015,7.27
8/3/2015,6.67
8/4/2015,6.67
8/5/2015,6.67
8/6/2015,6.73
8/7/2015,6.67
8/10/2015,6.6
8/11/2015,6.67
8/12/2015,7
8/13/2015,7
8/14/2015,6.93
8/17/2015,7.09
8/18/2015,6.47
8/19/2015,6.73
8/20/2015,6.2
8/21/2015,6.75
8/24/2015,6.62
8/25/2015,6.4
8/26/2015,6.57
8/27/2015,6.4
8/28/2015,6.23
9/1/2015,6
9/2/2015,6.47
9/4/2015,6.4
9/9/2015,6.53
9/10/2015,6.42
9/11/2015,6.2
9/14/2015,6.2
9/15/2015,6.33
9/16/2015,6.93
9/17/2015,6.84
9/18/2015,6.67
9/21/2015,6.6
